annotation_approver,id,label,text,user
,66776,108,"Insulto, Orden Amistosa, Orden Amistosa, Pedido de ayuda, Pedido de ayuda, Pedir Disculpas",1
,66777,110,"Agradecimiento, Orden Amistosa, Aprobacion, Saludo, Orden Amistosa",1
,66778,107,"Agradecimiento, Orden Amenazante, Amenaza, Aprobacion, Pedir Disculpas",1
,66779,107,"Pedir Disculpas, Pedido de ayuda, Aprobacion",1
,66780,107,"Orden Amenazante, Pedir Disculpas, Saludo, Rechazo, Amenaza",1
,66781,109,"Agradecimiento, Orden Amenazante, Agradecimiento, Pedir Disculpas, Agradecimiento",1
,66782,109,"Pedir Disculpas, Aprobacion, Orden Amistosa, Pedido de ayuda, Agradecimiento, Pedir Disculpas, Orden Amistosa, Aprobacion",1
,66783,109,"Orden Amistosa, Agradecimiento, Agradecimiento, Pedido de ayuda, Aprobacion, Agradecimiento, Saludo, Pedir Disculpas, Agradecimiento",1
,66784,110,"Agradecimiento, Saludo, Agradecimiento, Saludo, Agradecimiento, Agradecimiento, Saludo, Orden Amistosa, Aprobacion, Orden Amistosa",1
,66785,109,"Pedir Disculpas, Agradecimiento, Insulto, Saludo, Agradecimiento",1
,66786,109,"Orden Amistosa, Pedir Disculpas, Insulto",1
,66787,108,"Saludo, Pedido de ayuda, Agradecimiento, Aprobacion, Agradecimiento, Amenaza, Pedido de ayuda, Orden Amenazante, Aprobacion",1
,66788,109,"Aprobacion, Aprobacion, Saludo, Amenaza, Agradecimiento, Saludo",1
,66789,107,"Pedido de ayuda, Orden Amistosa, Saludo, Orden Amistosa",1
,66790,110,"Aprobacion, Orden Amistosa, Aprobacion, Agradecimiento, Saludo, Aprobacion, Pedir Disculpas",1
,66791,108,"Pedir Disculpas, Pedir Disculpas, Amenaza, Saludo, Amenaza, Agradecimiento, Aprobacion, Rechazo, Orden Amenazante, Amenaza",1
,66792,109,"Orden Amenazante, Saludo, Aprobacion, Pedir Disculpas, Aprobacion",1
,66793,108,"Amenaza, Aprobacion, Pedido de ayuda, Saludo, Orden Amistosa, Pedir Disculpas, Aprobacion, Orden Amenazante, Agradecimiento, Aprobacion",1
,66794,109,"Orden Amistosa, Pedido de ayuda, Aprobacion, Agradecimiento, Pedir Disculpas, Agradecimiento",1
,66795,108,"Agradecimiento, Orden Amenazante, Orden Amenazante, Rechazo, Insulto, Orden Amistosa, Rechazo, Saludo, Orden Amistosa, Agradecimiento",1
,66796,110,"Aprobacion, Pedir Disculpas",1
,66797,110,"Pedir Disculpas, Aprobacion, Agradecimiento, Pedir Disculpas",1
,66798,107,"Orden Amistosa, Agradecimiento, Rechazo, Saludo, Amenaza",1
,66799,107,"Agradecimiento, Saludo, Amenaza, Orden Amistosa",1
,66800,110,"Agradecimiento, Saludo, Orden Amistosa, Aprobacion, Pedir Disculpas, Saludo, Orden Amistosa, Orden Amistosa, Saludo",1
,66801,110,"Agradecimiento, Agradecimiento, Rechazo, Agradecimiento, Pedir Disculpas, Aprobacion",1
,66802,109,"Aprobacion, Pedir Disculpas, Orden Amenazante, Aprobacion, Orden Amistosa, Agradecimiento, Aprobacion",1
,66803,109,"Saludo, Orden Amistosa, Agradecimiento, Agradecimiento, Agradecimiento, Insulto",1
,66804,107,"Orden Amenazante, Pedir Disculpas, Orden Amistosa, Insulto, Pedir Disculpas, Orden Amistosa, Agradecimiento, Aprobacion, Saludo, Aprobacion",1
,66805,109,"Agradecimiento, Pedir Disculpas, Orden Amistosa, Orden Amistosa, Aprobacion, Orden Amenazante, Agradecimiento, Orden Amistosa",1
,66806,110,"Saludo, Orden Amistosa, Agradecimiento",1
,66807,110,"Saludo, Pedir Disculpas, Orden Amistosa, Pedir Disculpas, Aprobacion, Pedir Disculpas",1
,66808,107,"Orden Amenazante, Saludo, Aprobacion, Aprobacion, Saludo, Orden Amenazante, Saludo, Orden Amistosa",1
,66809,109,"Saludo, Agradecimiento, Saludo, Pedir Disculpas, Insulto",1
,66810,108,"Amenaza, Amenaza",1
,66811,110,"Aprobacion, Pedir Disculpas, Saludo, Rechazo",1
,66812,108,"Saludo, Orden Amenazante, Orden Amistosa, Saludo, Pedir Disculpas, Rechazo, Orden Amenazante, Pedir Disculpas, Pedir Disculpas, Agradecimiento",1
,66813,109,"Insulto, Saludo, Agradecimiento, Pedir Disculpas, Saludo, Aprobacion, Saludo",1
,66815,109,"Orden Amenazante, Pedir Disculpas, Orden Amistosa, Saludo, Pedir Disculpas",1
,66816,110,"Saludo, Orden Amistosa, Orden Amistosa, Saludo",1
,66817,108,"Orden Amenazante, Amenaza, Agradecimiento, Aprobacion, Aprobacion, Rechazo, Orden Amistosa, Aprobacion",1
,66818,108,"Saludo, Orden Amistosa, Saludo, Agradecimiento, Aprobacion, Pedido de ayuda, Orden Amistosa, Amenaza, Aprobacion",1
,66819,107,"Pedir Disculpas, Saludo, Pedir Disculpas, Aprobacion, Orden Amistosa, Pedido de ayuda",1
,66820,109,"Saludo, Aprobacion, Insulto, Pedir Disculpas, Orden Amistosa, Orden Amistosa, Agradecimiento, Orden Amistosa",1
,66821,108,"Saludo, Insulto, Pedido de ayuda, Pedir Disculpas, Saludo, Pedido de ayuda",1
,66822,109,"Orden Amistosa, Aprobacion, Pedido de ayuda, Saludo, Saludo, Pedir Disculpas",1
,66823,110,"Aprobacion, Aprobacion, Orden Amistosa, Saludo, Pedir Disculpas, Rechazo, Aprobacion, Orden Amistosa",1
,66824,108,"Rechazo, Aprobacion, Orden Amistosa, Amenaza, Pedido de ayuda, Aprobacion",1
,66825,110,"Aprobacion, Rechazo, Saludo, Pedir Disculpas, Orden Amistosa, Pedir Disculpas, Agradecimiento, Aprobacion, Pedir Disculpas",1
,66826,108,"Agradecimiento, Agradecimiento, Agradecimiento, Pedir Disculpas, Orden Amistosa, Orden Amistosa, Amenaza, Pedir Disculpas, Orden Amenazante",1
,66827,109,"Pedir Disculpas, Orden Amistosa, Orden Amistosa, Pedir Disculpas, Agradecimiento, Agradecimiento, Aprobacion, Insulto",1
,66828,107,"Orden Amenazante, Orden Amistosa, Aprobacion, Insulto, Orden Amistosa, Agradecimiento, Rechazo, Rechazo, Agradecimiento",1
,66829,110,"Orden Amenazante, Rechazo, Saludo, Orden Amenazante, Aprobacion, Saludo, Rechazo, Orden Amistosa, Pedir Disculpas",1
,66830,108,"Insulto, Agradecimiento, Pedido de ayuda, Pedir Disculpas, Aprobacion, Orden Amistosa, Amenaza, Pedir Disculpas",1
,66831,110,"Orden Amistosa, Orden Amistosa, Pedir Disculpas, Agradecimiento, Pedir Disculpas, Saludo, Agradecimiento",1
,66832,107,"Agradecimiento, Amenaza, Orden Amistosa",1
,66833,110,"Pedir Disculpas, Orden Amistosa, Aprobacion, Pedir Disculpas, Orden Amistosa, Orden Amistosa, Agradecimiento",1
,66835,108,"Rechazo, Amenaza, Saludo, Pedir Disculpas, Saludo, Orden Amistosa, Pedido de ayuda, Saludo",1
,66836,109,"Orden Amistosa, Orden Amistosa, Insulto, Pedir Disculpas, Amenaza, Rechazo, Orden Amistosa",1
,66837,109,"Aprobacion, Rechazo, Saludo, Insulto, Orden Amistosa, Orden Amistosa, Saludo",1
,66838,107,"Pedir Disculpas, Aprobacion, Amenaza, Saludo, Amenaza, Pedido de ayuda, Orden Amistosa, Aprobacion, Saludo",1
,66839,108,"Rechazo, Agradecimiento, Amenaza, Rechazo, Saludo, Orden Amistosa, Orden Amistosa, Aprobacion, Rechazo, Rechazo",1
,66840,107,"Pedir Disculpas, Rechazo, Pedir Disculpas, Orden Amistosa, Orden Amistosa, Amenaza, Orden Amistosa, Insulto, Saludo",1
,66843,109,"Pedir Disculpas, Orden Amenazante, Agradecimiento, Rechazo, Pedir Disculpas, Pedir Disculpas",1
,66844,109,"Agradecimiento, Pedir Disculpas, Insulto, Agradecimiento, Orden Amistosa, Insulto, Aprobacion",1
,66845,109,"Saludo, Saludo, Pedir Disculpas, Pedir Disculpas, Aprobacion, Orden Amenazante, Agradecimiento, Aprobacion, Saludo",1
,66846,107,"Aprobacion, Amenaza, Aprobacion, Saludo, Saludo, Pedido de ayuda, Insulto, Agradecimiento, Aprobacion, Aprobacion",1
,66847,107,"Orden Amistosa, Amenaza, Rechazo, Pedir Disculpas, Orden Amistosa, Pedir Disculpas, Agradecimiento",1
,66848,108,"Saludo, Orden Amistosa, Orden Amistosa, Amenaza, Agradecimiento, Orden Amenazante, Orden Amistosa, Aprobacion, Agradecimiento",1
,66849,108,"Agradecimiento, Orden Amenazante, Pedir Disculpas, Saludo, Agradecimiento, Orden Amenazante, Saludo, Pedido de ayuda, Amenaza, Rechazo",1
,66850,108,"Orden Amenazante, Orden Amistosa, Saludo, Aprobacion, Pedido de ayuda, Orden Amistosa",1
,66851,108,"Amenaza, Rechazo",1
,66852,109,"Saludo, Orden Amistosa, Orden Amistosa, Pedido de ayuda, Saludo, Aprobacion, Rechazo, Pedir Disculpas, Pedir Disculpas, Saludo",1
,66853,107,"Pedir Disculpas, Agradecimiento, Insulto, Orden Amistosa, Orden Amenazante, Pedir Disculpas",1
,66854,107,"Pedir Disculpas, Insulto, Aprobacion, Orden Amistosa, Orden Amenazante",1
,66855,109,"Aprobacion, Saludo, Aprobacion, Rechazo, Saludo, Aprobacion, Amenaza, Saludo, Orden Amistosa, Pedir Disculpas",1
,66856,109,"Saludo, Amenaza, Agradecimiento, Orden Amistosa, Agradecimiento, Aprobacion",1
,66857,109,"Agradecimiento, Orden Amenazante, Pedir Disculpas, Orden Amistosa, Rechazo",1
,66858,110,"Pedir Disculpas, Aprobacion, Aprobacion, Orden Amistosa, Pedir Disculpas",1
,66859,109,"Agradecimiento, Agradecimiento, Orden Amenazante",1
,66860,108,"Pedir Disculpas, Amenaza, Agradecimiento, Pedido de ayuda, Orden Amistosa, Amenaza, Saludo, Orden Amenazante, Aprobacion",1
,66861,109,"Aprobacion, Insulto, Saludo, Pedir Disculpas, Aprobacion, Saludo, Agradecimiento, Saludo",1
,66862,108,"Pedido de ayuda, Rechazo, Pedido de ayuda, Pedido de ayuda, Aprobacion",1
,66864,110,"Aprobacion, Agradecimiento, Pedir Disculpas, Rechazo, Aprobacion, Rechazo, Saludo, Saludo",1
,66865,109,"Agradecimiento, Pedir Disculpas, Insulto, Saludo, Rechazo, Agradecimiento, Aprobacion",1
,66866,109,"Aprobacion, Orden Amistosa, Rechazo, Agradecimiento, Aprobacion, Orden Amenazante",1
,66867,110,"Pedir Disculpas, Rechazo, Saludo, Orden Amistosa",1
,66868,109,"Aprobacion, Aprobacion, Amenaza, Agradecimiento, Orden Amistosa, Orden Amistosa",1
,66869,110,"Orden Amistosa, Saludo, Saludo, Rechazo, Aprobacion, Rechazo, Aprobacion",1
,66870,110,"Aprobacion, Orden Amistosa, Pedir Disculpas, Orden Amistosa",1
,66871,109,"Rechazo, Saludo, Orden Amistosa, Orden Amistosa, Amenaza, Saludo, Orden Amistosa",1
,66872,110,"Rechazo, Rechazo, Orden Amistosa, Saludo, Orden Amistosa, Orden Amistosa, Rechazo, Pedir Disculpas, Agradecimiento, Aprobacion",1
,66873,109,"Pedir Disculpas, Saludo, Insulto, Agradecimiento",1
,66874,110,"Agradecimiento, Aprobacion, Aprobacion, Saludo",1
,66875,110,"Agradecimiento, Pedir Disculpas, Pedir Disculpas, Orden Amistosa, Saludo, Aprobacion, Rechazo, Agradecimiento, Rechazo",1
,66876,109,"Saludo, Saludo, Insulto",1
,66877,110,"Orden Amistosa, Agradecimiento, Pedir Disculpas, Saludo",1
,66878,109,"Pedir Disculpas, Amenaza, Pedir Disculpas, Agradecimiento, Agradecimiento, Aprobacion",1
,66879,110,"Saludo, Aprobacion, Pedir Disculpas, Saludo",1
,66880,109,"Aprobacion, Saludo, Agradecimiento, Pedir Disculpas, Orden Amistosa, Agradecimiento, Insulto, Saludo, Agradecimiento, Agradecimiento",1
,66881,110,"Aprobacion, Agradecimiento, Pedir Disculpas, Pedir Disculpas, Orden Amistosa",1
,66882,109,"Orden Amistosa, Aprobacion, Insulto, Pedir Disculpas",1
,66884,107,"Agradecimiento, Saludo, Pedir Disculpas, Agradecimiento, Aprobacion, Orden Amenazante, Saludo, Aprobacion, Orden Amistosa, Amenaza",1
,66885,109,"Pedido de ayuda, Pedir Disculpas, Aprobacion, Orden Amistosa",1
,66886,107,"Orden Amistosa, Amenaza, Orden Amenazante, Orden Amistosa, Aprobacion, Agradecimiento, Aprobacion",1
,66887,109,"Orden Amistosa, Agradecimiento, Aprobacion, Rechazo, Pedir Disculpas, Insulto, Aprobacion, Rechazo, Agradecimiento",1
,66888,109,"Insulto, Orden Amistosa, Saludo, Aprobacion, Agradecimiento, Aprobacion, Aprobacion",1
,66889,109,"Amenaza, Saludo, Orden Amistosa, Agradecimiento, Orden Amistosa, Saludo, Pedir Disculpas",1
,66890,110,"Agradecimiento, Orden Amistosa, Pedir Disculpas",1
,66891,108,"Orden Amistosa, Agradecimiento, Pedido de ayuda, Aprobacion, Saludo, Pedido de ayuda, Agradecimiento",1
,66892,109,"Orden Amistosa, Orden Amistosa, Agradecimiento, Saludo, Amenaza, Aprobacion, Pedir Disculpas, Agradecimiento",1
,66893,107,"Pedir Disculpas, Pedir Disculpas, Pedir Disculpas, Agradecimiento, Orden Amenazante, Orden Amistosa, Agradecimiento",1
,66894,107,"Orden Amenazante, Orden Amistosa, Orden Amistosa, Saludo",1
,66895,107,"Saludo, Pedir Disculpas, Agradecimiento, Orden Amistosa, Saludo, Orden Amenazante, Agradecimiento, Aprobacion",1
,66896,107,"Saludo, Saludo, Pedir Disculpas, Orden Amistosa, Orden Amistosa, Rechazo, Saludo, Pedir Disculpas, Orden Amistosa, Orden Amenazante",1
,66897,108,"Aprobacion, Saludo, Pedido de ayuda, Pedido de ayuda, Rechazo, Pedir Disculpas, Saludo",1
,66898,110,"Saludo, Agradecimiento, Pedir Disculpas, Saludo",1
,66899,107,"Pedido de ayuda, Saludo, Saludo, Insulto, Orden Amistosa, Saludo",1
,66900,107,"Saludo, Agradecimiento, Insulto, Aprobacion, Aprobacion, Orden Amenazante, Orden Amistosa",1
,66901,109,"Aprobacion, Pedir Disculpas, Insulto, Orden Amistosa, Pedir Disculpas",1
,66902,109,"Insulto, Agradecimiento, Orden Amistosa, Orden Amistosa, Insulto, Orden Amistosa",1
,66903,110,"Agradecimiento, Agradecimiento, Pedir Disculpas, Saludo, Aprobacion",1
,66904,109,"Saludo, Insulto",1
,66905,110,"Aprobacion, Agradecimiento",1
,66906,110,"Aprobacion, Orden Amistosa, Agradecimiento, Orden Amistosa, Agradecimiento, Pedir Disculpas, Pedir Disculpas",1
,66907,110,"Orden Amistosa, Aprobacion, Pedir Disculpas",1
,66908,110,"Aprobacion, Orden Amistosa, Saludo",1
,66909,110,"Orden Amistosa, Agradecimiento, Aprobacion",1
,66910,108,"Aprobacion, Pedido de ayuda, Aprobacion, Aprobacion, Insulto, Pedido de ayuda, Aprobacion, Agradecimiento, Orden Amenazante, Saludo",1
,66911,108,"Agradecimiento, Rechazo, Pedido de ayuda, Orden Amenazante, Orden Amistosa",1
,66913,110,"Orden Amistosa, Aprobacion, Orden Amistosa, Agradecimiento, Pedir Disculpas",1
,66914,110,"Aprobacion, Orden Amistosa, Agradecimiento, Pedir Disculpas, Aprobacion, Orden Amistosa, Aprobacion",1
,66915,109,"Pedir Disculpas, Saludo, Amenaza",1
,66916,109,"Agradecimiento, Pedir Disculpas, Saludo, Pedido de ayuda, Aprobacion, Pedir Disculpas, Saludo",1
,66917,109,"Pedir Disculpas, Aprobacion, Aprobacion, Pedido de ayuda, Saludo, Aprobacion",1
,66918,110,"Aprobacion, Rechazo, Aprobacion",1
,66919,109,"Pedir Disculpas, Rechazo, Orden Amistosa, Amenaza, Aprobacion, Orden Amistosa, Aprobacion",1
,66920,110,"Orden Amistosa, Saludo, Pedir Disculpas, Pedir Disculpas, Pedir Disculpas, Saludo",1
,66921,109,"Aprobacion, Saludo, Pedir Disculpas, Amenaza",1
,66922,108,"Orden Amenazante, Agradecimiento, Aprobacion, Pedir Disculpas, Amenaza, Aprobacion, Orden Amenazante, Aprobacion, Saludo",1
,66923,108,"Orden Amistosa, Orden Amistosa, Agradecimiento, Rechazo, Rechazo, Amenaza",1
,66924,109,"Agradecimiento, Aprobacion, Orden Amistosa, Insulto",1
,66925,109,"Aprobacion, Insulto",1
,66926,107,"Orden Amistosa, Orden Amistosa, Pedir Disculpas, Pedir Disculpas, Orden Amistosa, Orden Amistosa, Pedido de ayuda, Saludo, Orden Amenazante",1
,66927,107,"Pedido de ayuda, Agradecimiento, Orden Amistosa, Saludo, Orden Amenazante, Orden Amistosa, Pedir Disculpas",1
,66928,108,"Insulto, Pedir Disculpas, Orden Amistosa, Rechazo, Rechazo, Saludo, Saludo, Orden Amistosa, Pedido de ayuda, Aprobacion",1
,66929,109,"Orden Amistosa, Saludo, Pedir Disculpas, Aprobacion, Insulto, Orden Amistosa, Agradecimiento, Orden Amistosa",1
,66931,109,"Pedir Disculpas, Saludo, Orden Amistosa, Orden Amistosa, Agradecimiento",1
,66932,109,"Orden Amistosa, Insulto, Aprobacion",1
,66933,108,"Aprobacion, Pedir Disculpas, Orden Amistosa, Aprobacion, Saludo, Insulto, Orden Amenazante, Orden Amistosa, Pedido de ayuda, Saludo",1
,66934,110,"Saludo, Agradecimiento, Saludo, Agradecimiento, Pedir Disculpas, Saludo",1
,66935,108,"Insulto, Pedir Disculpas, Orden Amistosa, Pedir Disculpas, Pedir Disculpas, Pedir Disculpas, Amenaza, Insulto, Saludo, Orden Amistosa",1
,66936,108,"Rechazo, Rechazo, Saludo, Rechazo, Insulto, Pedido de ayuda",1
,66937,107,"Pedir Disculpas, Amenaza",1
,66938,110,"Agradecimiento, Saludo",1
,66939,109,"Orden Amistosa, Agradecimiento, Aprobacion, Orden Amenazante, Pedir Disculpas, Orden Amistosa, Saludo, Orden Amistosa",1
,66941,109,"Pedir Disculpas, Saludo, Amenaza, Agradecimiento",1
,66942,107,"Pedido de ayuda, Rechazo, Saludo, Saludo",1
,66943,109,"Aprobacion, Orden Amistosa, Insulto, Pedir Disculpas, Aprobacion, Rechazo, Pedir Disculpas, Aprobacion",1
,66944,108,"Aprobacion, Saludo, Aprobacion, Pedir Disculpas, Amenaza, Insulto, Pedido de ayuda, Rechazo",1
,66945,110,"Saludo, Saludo, Orden Amistosa, Aprobacion",1
,66946,110,"Aprobacion, Rechazo, Pedir Disculpas",1
,66947,109,"Pedido de ayuda, Agradecimiento, Pedir Disculpas, Agradecimiento",1
,66948,109,"Pedir Disculpas, Aprobacion, Agradecimiento, Saludo, Agradecimiento, Agradecimiento, Amenaza, Orden Amistosa",1
,66949,108,"Insulto, Saludo, Saludo, Pedido de ayuda, Orden Amenazante",1
,66950,109,"Aprobacion, Saludo, Amenaza, Pedir Disculpas, Pedir Disculpas",1
,66951,108,"Aprobacion, Amenaza, Pedir Disculpas, Insulto, Agradecimiento",1
,66952,109,"Orden Amistosa, Aprobacion, Pedido de ayuda, Agradecimiento, Pedir Disculpas, Pedir Disculpas, Agradecimiento, Aprobacion",1
,66953,108,"Pedir Disculpas, Agradecimiento, Aprobacion, Aprobacion, Orden Amenazante, Pedido de ayuda, Aprobacion, Pedir Disculpas, Pedido de ayuda, Orden Amenazante",1
,66955,108,"Pedido de ayuda, Insulto, Orden Amenazante, Aprobacion, Saludo, Aprobacion, Pedido de ayuda",1
,66956,108,"Pedir Disculpas, Pedido de ayuda, Agradecimiento, Amenaza, Orden Amenazante, Saludo, Orden Amistosa, Aprobacion, Saludo, Orden Amistosa",1
,66957,108,"Aprobacion, Amenaza, Amenaza, Amenaza, Pedir Disculpas, Orden Amistosa, Agradecimiento, Pedir Disculpas, Agradecimiento, Agradecimiento",1
,66958,107,"Aprobacion, Amenaza, Aprobacion, Pedir Disculpas",1
,66959,107,"Pedir Disculpas, Amenaza, Agradecimiento, Orden Amistosa, Orden Amistosa",1
,66961,109,"Saludo, Orden Amistosa, Pedido de ayuda, Saludo, Orden Amistosa, Saludo",1
,66964,108,"Agradecimiento, Pedido de ayuda, Agradecimiento, Pedido de ayuda, Aprobacion, Orden Amistosa, Orden Amistosa, Saludo, Orden Amenazante",1
,66965,109,"Agradecimiento, Orden Amistosa, Orden Amistosa, Saludo, Saludo, Pedido de ayuda, Pedir Disculpas",1
,66966,108,"Agradecimiento, Saludo, Insulto, Orden Amistosa, Rechazo, Amenaza, Pedido de ayuda, Saludo, Agradecimiento",1
,66967,109,"Agradecimiento, Saludo, Aprobacion, Agradecimiento, Saludo, Saludo, Insulto, Saludo, Agradecimiento, Saludo",1
,66968,110,"Saludo, Pedir Disculpas, Pedir Disculpas, Orden Amistosa, Aprobacion",1
,66969,107,"Aprobacion, Agradecimiento, Amenaza, Saludo, Insulto",1
,66970,110,"Saludo, Aprobacion, Saludo, Saludo, Saludo",1
,66971,107,"Aprobacion, Agradecimiento, Saludo, Aprobacion, Orden Amenazante",1
,66972,108,"Agradecimiento, Agradecimiento, Orden Amenazante, Pedido de ayuda, Rechazo, Aprobacion",1
,66973,107,"Insulto, Orden Amistosa, Insulto, Orden Amistosa, Orden Amenazante, Orden Amenazante",1
,66975,107,"Amenaza, Pedir Disculpas, Agradecimiento, Agradecimiento, Orden Amistosa, Saludo, Pedido de ayuda",1
,66976,108,"Saludo, Agradecimiento, Orden Amistosa, Orden Amistosa, Aprobacion, Amenaza, Saludo, Pedido de ayuda, Amenaza, Saludo",1
,66977,109,"Rechazo, Pedir Disculpas, Orden Amistosa, Pedido de ayuda",1
,66978,109,"Saludo, Saludo, Pedir Disculpas, Pedido de ayuda",1
,66979,110,"Aprobacion, Agradecimiento, Agradecimiento, Agradecimiento, Orden Amistosa, Orden Amistosa, Rechazo, Orden Amistosa, Orden Amistosa",1
,66980,109,"Aprobacion, Orden Amistosa, Pedido de ayuda, Saludo, Saludo, Aprobacion, Agradecimiento, Pedir Disculpas",1
,66981,107,"Insulto, Pedir Disculpas, Aprobacion, Orden Amenazante, Aprobacion, Orden Amistosa, Aprobacion",1
,66982,108,"Agradecimiento, Insulto, Pedir Disculpas, Amenaza, Aprobacion, Aprobacion, Orden Amistosa, Pedir Disculpas, Insulto",1
,66984,107,"Insulto, Orden Amenazante, Insulto, Pedir Disculpas, Aprobacion, Pedir Disculpas, Agradecimiento, Aprobacion, Insulto",1
,66985,107,"Agradecimiento, Saludo, Insulto, Aprobacion, Agradecimiento, Saludo, Amenaza, Agradecimiento, Aprobacion",1
,66986,107,"Orden Amistosa, Agradecimiento, Pedido de ayuda, Orden Amistosa, Agradecimiento, Orden Amistosa, Agradecimiento",1
,66987,110,"Aprobacion, Pedir Disculpas, Agradecimiento, Agradecimiento, Agradecimiento",1
,66988,109,"Agradecimiento, Orden Amenazante, Agradecimiento, Saludo, Aprobacion, Aprobacion, Saludo",1
,66989,109,"Orden Amistosa, Saludo, Agradecimiento, Orden Amenazante, Pedir Disculpas",1
,66990,108,"Agradecimiento, Orden Amenazante, Saludo, Saludo, Orden Amistosa, Orden Amenazante, Orden Amenazante, Saludo, Aprobacion",1
,66991,110,"Agradecimiento, Pedir Disculpas, Aprobacion, Pedir Disculpas, Saludo, Rechazo, Agradecimiento",1
,66992,109,"Pedir Disculpas, Saludo, Saludo, Amenaza",1
,66993,109,"Insulto, Rechazo",1
,66995,108,"Amenaza, Pedido de ayuda, Saludo, Saludo, Aprobacion, Orden Amenazante, Pedido de ayuda, Pedir Disculpas, Insulto, Saludo",1
,66996,110,"Aprobacion, Agradecimiento, Agradecimiento, Aprobacion",1
,66997,107,"Orden Amenazante, Insulto, Orden Amistosa, Pedir Disculpas, Aprobacion, Agradecimiento, Saludo, Saludo",1
,66998,110,"Agradecimiento, Aprobacion, Agradecimiento, Saludo",1
,66999,107,"Rechazo, Insulto, Aprobacion, Pedir Disculpas, Insulto",1
,67002,110,"Pedir Disculpas, Pedir Disculpas, Pedir Disculpas, Saludo",1
,67003,108,"Saludo, Pedir Disculpas, Pedir Disculpas, Orden Amistosa, Aprobacion, Orden Amenazante, Aprobacion, Orden Amistosa, Orden Amenazante, Rechazo",1
,67004,107,"Orden Amistosa, Aprobacion, Insulto, Insulto, Aprobacion, Saludo",1
,67005,110,"Pedir Disculpas, Orden Amistosa, Amenaza, Aprobacion, Aprobacion, Agradecimiento, Aprobacion",1
,67006,109,"Pedir Disculpas, Saludo, Orden Amistosa, Insulto",1
,67007,107,"Orden Amenazante, Agradecimiento, Rechazo, Aprobacion, Pedir Disculpas, Orden Amistosa, Saludo",1
,67008,110,"Pedir Disculpas, Agradecimiento, Aprobacion, Orden Amistosa, Orden Amistosa, Orden Amistosa, Agradecimiento, Orden Amistosa",1
,67009,109,"Pedir Disculpas, Aprobacion, Aprobacion, Insulto, Aprobacion, Pedir Disculpas, Aprobacion, Aprobacion, Agradecimiento",1
,67010,108,"Insulto, Amenaza, Amenaza, Saludo",1
,67011,108,"Pedir Disculpas, Aprobacion, Aprobacion, Insulto, Orden Amistosa, Orden Amistosa, Aprobacion, Rechazo, Pedido de ayuda, Agradecimiento",1
,67012,108,"Aprobacion, Saludo, Agradecimiento, Orden Amenazante, Saludo, Saludo, Pedido de ayuda",1
,67014,109,"Agradecimiento, Aprobacion, Aprobacion, Rechazo, Orden Amistosa, Saludo, Orden Amenazante, Pedir Disculpas",1
,67015,109,"Agradecimiento, Agradecimiento, Orden Amistosa, Saludo, Agradecimiento, Insulto",1
,67016,107,"Pedir Disculpas, Orden Amistosa, Aprobacion, Rechazo, Amenaza, Aprobacion, Rechazo, Insulto, Pedir Disculpas, Agradecimiento",1
,67017,110,"Orden Amistosa, Orden Amistosa, Aprobacion, Pedir Disculpas, Orden Amistosa, Pedir Disculpas",1
,67018,109,"Saludo, Insulto, Rechazo, Saludo, Aprobacion, Aprobacion, Agradecimiento",1
,67019,110,"Agradecimiento, Aprobacion, Aprobacion, Pedir Disculpas, Rechazo, Pedir Disculpas, Rechazo, Pedir Disculpas",1
,67021,109,"Agradecimiento, Aprobacion, Orden Amistosa, Orden Amistosa, Agradecimiento, Insulto",1
,67022,108,"Orden Amistosa, Rechazo, Orden Amenazante, Orden Amistosa, Saludo, Pedir Disculpas, Agradecimiento, Insulto, Orden Amenazante",1
,67023,109,"Rechazo, Orden Amistosa",1
,67024,108,"Orden Amistosa, Orden Amenazante, Rechazo, Orden Amistosa, Saludo, Orden Amenazante, Orden Amistosa, Pedir Disculpas, Orden Amistosa, Agradecimiento",1
,67025,107,"Aprobacion, Insulto, Saludo, Pedido de ayuda, Saludo, Aprobacion",1
,67026,107,"Aprobacion, Amenaza, Agradecimiento, Amenaza, Saludo",1
,67027,107,"Agradecimiento, Orden Amistosa, Saludo, Pedir Disculpas, Aprobacion, Amenaza, Pedir Disculpas, Aprobacion, Agradecimiento, Saludo",1
,67028,107,"Rechazo, Saludo, Pedir Disculpas, Agradecimiento, Insulto, Agradecimiento, Insulto, Orden Amistosa, Pedir Disculpas",1
,67029,107,"Orden Amistosa, Agradecimiento, Agradecimiento, Agradecimiento, Saludo, Aprobacion, Orden Amenazante, Orden Amenazante, Aprobacion, Agradecimiento",1
,67030,109,"Saludo, Agradecimiento, Insulto",1
,67032,109,"Insulto, Pedir Disculpas, Aprobacion",1
,67035,110,"Pedir Disculpas, Aprobacion, Rechazo, Aprobacion, Agradecimiento, Pedir Disculpas, Pedir Disculpas, Agradecimiento, Orden Amistosa",1
,67036,110,"Pedir Disculpas, Saludo, Orden Amistosa, Saludo, Agradecimiento, Agradecimiento, Orden Amistosa, Pedir Disculpas, Agradecimiento",1
,67037,107,"Pedir Disculpas, Orden Amistosa, Orden Amenazante",1
,67038,107,"Amenaza, Orden Amistosa, Amenaza, Agradecimiento, Aprobacion, Agradecimiento, Pedir Disculpas, Aprobacion",1
